Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
2023-02-12,1.063406998,172770.65,15347.83,2805.38,365.49,113635.77,,,,organic,SouthCentral
2023-02-12,1.061329094,279001.68,2146.14,7878.95,13.82,205075.29,,,,organic,Southeast
2023-02-12,1.492497779,348369.27,16107.99,27142.22,19.32,120976.45,,,,organic,West
2023-02-12,1.4103289,1809912.24,79629.54,90994.22,477.17,1124120.92,,,,organic,TotalUS
2023-02-19,1.004346415,118353.18,24541.09,63434.89,26.91,21526.04,,,,conventional,Albany
2023-02-19,0.913320758,812283.59,339150.25,42187.1,105.73,173039.98,,,,conventional,Atlanta
2023-02-19,1.116986522,1046679.86,263608.58,299857.09,1555.56,383392.54,,,,conventional,BaltimoreWashington
2023-02-19,0.821156168,392103.81,196460.0,5638.69,52.86,98690.74,,,,conventional,BirminghamMontgomery
2023-02-19,1.043646919,118378.84,30569.73,9487.53,82.55,19596.86,,,,conventional,Boise
2023-02-19,1.339066091,590213.23,48721.76,318808.66,76.58,135632.19,,,,conventional,Boston
2023-02-19,1.052124844,178088.75,22134.23,52641.16,1679.43,93808.14,,,,conventional,BuffaloRochester
2023-02-19,1.021485544,391098.15,137224.51,43644.04,558.21,163466.35,,,,conventional,Charlotte
2023-02-19,1.107827385,836901.8,136198.67,112905.94,29945.39,224803.23,,,,conventional,Chicago
2023-02-19,1.063845041,291245.59,45613.72,57998.29,4343.77,46844.97,,,,conventional,CincinnatiDayton
2023-02-19,1.108467509,238960.82,43234.28,31239.19,3491.28,49423.86,,,,conventional,Columbus
2023-02-19,0.710276792,1590458.98,418003.97,122571.66,5561.08,500936.91,,,,conventional,DallasFtWorth
2023-02-19,1.029170239,968601.56,162711.82,102725.82,2281.62,302994.91,,,,conventional,Denver
2023-02-19,1.088249862,420214.67,66458.83,76652.86,17042.56,99265.19,,,,conventional,Detroit
2023-02-19,1.32387701,136931.57,25844.06,40020.65,19716.04,42627.15,,,,conventional,GrandRapids
2023-02-19,1.044484023,447082.36,158799.0,105893.98,25270.16,141052.26,,,,conventional,HarrisburgScranton
2023-02-19,1.313113374,323505.92,16103.41,224210.42,81.22,73064.3,,,,conventional,HartfordSpringfield
2023-02-19,0.75739939,1008707.05,280297.82,122714.14,870.29,299131.85,,,,conventional,Houston
2023-02-19,0.97786657,259407.4,48426.96,51125.66,6379.1,64331.15,,,,conventional,Indianapolis
2023-02-19,0.90110451,277861.57,154718.75,3634.15,36.85,70333.62,,,,conventional,Jacksonville
2023-02-19,0.965820659,417581.5,64518.76,28730.94,385.59,145880.35,,,,conventional,LasVegas
2023-02-19,1.167266803,2903223.6,515225.22,18598.23,106511.49,689325.57,,,,conventional,LosAngeles
2023-02-19,0.917909932,137036.41,29081.55,8768.32,1446.78,38606.19,,,,conventional,Louisville
2023-02-19,0.906869232,1133314.37,642751.42,15024.74,226.23,266268.49,,,,conventional,MiamiFtLauderdale
2023-02-19,0.852250573,328345.6,106908.99,11960.61,24.98,95706.84,,,,conventional,Nashville
2023-02-19,1.089589923,459642.02,123987.06,198198.5,20.13,86547.76,,,,conventional,NorthernNewEngland
2023-02-19,0.746284956,331003.56,120017.26,1720.85,296.64,139670.14,,,,conventional,NewOrleans
2023-02-19,1.303375995,1821729.4,111427.6,1049521.02,756.62,546070.24,,,,conventional,NewYork
2023-02-19,0.870728134,684803.99,342084.45,6153.04,78.4,223575.1,,,,conventional,Orlando
2023-02-19,0.876379122,120346.4,40043.39,8817.35,2853.62,36261.35,,,,conventional,PeoriaSpringfield
2023-02-19,1.103701627,626477.64,139905.65,190847.83,23266.71,212890.37,,,,conventional,Philadelphia
2023-02-19,0.860378032,1270409.98,356531.55,118782.27,3793.71,230069.36,,,,conventional,PhoenixTucson
2023-02-19,1.302793796,124022.66,38834.76,16818.54,90.82,49476.37,,,,conventional,Pittsburgh
2023-02-19,1.156219523,636452.7,89273.57,86158.51,5854.2,91617.51,,,,conventional,Portland
2023-02-19,1.438477775,85754.98,4646.64,52092.93,11.34,14796.48,,,,conventional,Providence
2023-02-19,1.034381754,459762.27,153665.62,61283.19,423.02,188867.74,,,,conventional,RaleighGreensboro
2023-02-19,1.029174026,322098.43,83540.85,68343.45,162.48,101721.91,,,,conventional,RichmondNorfolk
2023-02-19,0.971898336,196912.35,54434.56,26304.55,1012.89,53656.5,,,,conventional,Roanoke
2023-02-19,1.442132561,386605.74,113507.96,99250.88,166.32,84874.87,,,,conventional,Sacramento
2023-02-19,1.196344497,529417.78,110329.44,7570.42,13962.2,116177.55,,,,conventional,SanDiego
2023-02-19,1.474433437,618500.59,183127.73,107042.76,980.88,118828.25,,,,conventional,SanFrancisco
2023-02-19,1.394438535,506217.35,62887.52,72474.49,2938.74,75396.46,,,,conventional,Seattle
2023-02-19,0.962732103,602463.05,252940.58,46076.71,255.73,184635.01,,,,conventional,SouthCarolina
2023-02-19,1.142144806,76837.38,12608.96,14296.02,451.38,14676.49,,,,conventional,Spokane
2023-02-19,0.814006995,217912.49,83489.94,3028.67,11.34,62877.44,,,,conventional,StLouis
2023-02-19,0.994900182,82191.18,12245.62,32015.63,372.93,31077.32,,,,conventional,Syracuse
2023-02-19,0.875410325,742221.85,389430.86,6083.11,89.33,201838.65,,,,conventional,Tampa
2023-02-19,1.003834039,130853.14,22510.48,29715.38,4446.59,26752.74,,,,conventional,Toledo
2023-02-19,0.767319132,999140.02,291395.97,66183.27,2182.23,360070.78,,,,conventional,WestTexNewMexico
2023-02-19,0.834715973,115472.35,24187.88,9518.57,53.86,35972.89,,,,conventional,Wichita
2023-02-19,1.243609299,5595378.23,1279934.92,404688.51,134233.77,1229008.98,,,,conventional,California
2023-02-19,1.036336726,3844663.15,760942.72,678521.73,134997.7,940204.33,,,,conventional,GreatLakes
2023-02-19,1.004156203,4268303.57,1287584.56,701084.78,10998.23,1439228.65,,,,conventional,Midsouth
2023-02-19,1.210067019,5294634.66,761127.8,2522587.04,54102.7,1526596.41,,,,conventional,Northeast
2023-02-19,0.895980973,2173592.41,652821.29,444877.92,4213.59,707998.39,,,,conventional,Plains
2023-02-19,0.725043305,5945530.41,1895027.74,453706.63,34311.47,2026425.91,,,,conventional,SouthCentral
2023-02-19,0.885404757,6286115.65,3103340.65,166196.15,1312.42,1650652.91,,,,conventional,Southeast
2023-02-19,1.001408804,6921753.85,1464692.21,728940.13,22179.26,1566018.27,,,,conventional,West
2023-02-19,1.001519733,40329971.93,11205471.88,6100602.88,396349.14,11086133.85,,,,conventional,TotalUS
2023-02-19,1.712561798,2596.18,10.18,257.68,1.02,2162.65,,,,organic,Albany
2023-02-19,1.012431582,48543.46,73.19,3667.08,0.0,32262.61,,,,organic,Atlanta
2023-02-19,1.578127849,55074.84,429.85,2897.04,21.8,44021.29,,,,organic,BaltimoreWashington
2023-02-19,0.897228108,14768.32,28.26,274.77,0.0,12362.86,,,,organic,BirminghamMontgomery
2023-02-19,1.599539627,5313.23,121.41,474.94,0.0,1440.6,,,,organic,Boise
2023-02-19,1.621855861,31056.01,56.21,1319.27,0.0,29051.82,,,,organic,Boston
2023-02-19,1.783688351,10145.86,391.15,85.23,3.33,9566.63,,,,organic,BuffaloRochester
2023-02-19,1.557847946,19547.05,126.87,2084.93,11.04,15830.3,,,,organic,Charlotte
2023-02-19,1.323395524,45444.4,536.08,4756.84,0.0,22943.04,,,,organic,Chicago
2023-02-19,1.742424865,11823.2,11.61,2163.49,0.0,3301.74,,,,organic,CincinnatiDayton
2023-02-19,1.814165504,9113.83,394.02,594.27,0.0,3302.92,,,,organic,Columbus
2023-02-19,1.211891122,40357.6,4023.62,260.63,0.0,24341.33,,,,organic,DallasFtWorth
2023-02-19,1.136181429,39212.21,4239.61,264.8,0.0,11669.18,,,,organic,Denver
2023-02-19,1.591313564,11809.78,239.53,1856.19,0.0,5618.71,,,,organic,Detroit
2023-02-19,1.539427148,4375.58,5.67,497.77,0.0,3872.14,,,,organic,GrandRapids
2023-02-19,1.419974932,12917.71,120.49,440.91,0.0,12315.81,,,,organic,HarrisburgScranton
2023-02-19,1.755551252,16340.74,313.06,4004.51,0.0,11990.74,,,,organic,HartfordSpringfield
2023-02-19,0.994460439,19975.99,3238.16,57.1,0.0,11217.29,,,,organic,Houston
2023-02-19,1.485941175,8330.7,79.59,542.08,0.0,4559.96,,,,organic,Indianapolis
2023-02-19,1.215157083,12266.54,114.74,175.09,0.0,6102.55,,,,organic,Jacksonville
2023-02-19,1.23584716,13292.81,1243.66,231.48,0.0,4932.9,,,,organic,LasVegas
2023-02-19,1.600621993,115984.36,8149.4,1028.04,9.66,53454.62,,,,organic,LosAngeles
2023-02-19,1.472786642,6226.98,0.0,557.14,0.0,1126.96,,,,organic,Louisville
2023-02-19,1.314176716,39272.36,386.87,0.0,0.0,28069.87,,,,organic,MiamiFtLauderdale
2023-02-19,1.562666473,16063.72,43.65,1383.27,0.0,4599.07,,,,organic,Nashville
2023-02-19,1.58491762,14919.62,78.62,342.93,0.0,12575.94,,,,organic,NorthernNewEngland
2023-02-19,1.033131383,6515.13,71.55,9.23,0.0,2116.58,,,,organic,NewOrleans
2023-02-19,1.65820853,90956.85,3735.38,2334.39,0.0,75706.35,,,,organic,NewYork
2023-02-19,1.290932491,23871.3,285.11,0.0,0.0,20433.17,,,,organic,Orlando
2023-02-19,1.53468089,3115.44,0.0,183.26,0.0,2427.61,,,,organic,PeoriaSpringfield
2023-02-19,1.548989501,27223.27,1107.2,1155.75,0.0,21294.46,,,,organic,Philadelphia
2023-02-19,1.244159468,27718.35,2246.41,572.43,0.0,10629.54,,,,organic,PhoenixTucson
2023-02-19,1.613678237,7670.17,687.03,8.15,0.0,5860.68,,,,organic,Pittsburgh
2023-02-19,1.870855518,31900.67,1.34,5843.94,0.0,5202.75,,,,organic,Portland
2023-02-19,1.635607597,3723.73,5.05,5.56,0.0,3713.11,,,,organic,Providence
2023-02-19,1.518293494,27527.05,601.93,1839.53,38.32,23874.41,,,,organic,RaleighGreensboro
2023-02-19,1.38807912,22009.05,0.0,981.55,2.14,17412.1,,,,organic,RichmondNorfolk
2023-02-19,1.552723632,10176.46,0.0,718.84,0.0,6162.54,,,,organic,Roanoke
2023-02-19,1.155561825,39555.13,3012.84,1247.97,0.0,32386.84,,,,organic,Sacramento
2023-02-19,1.908560257,21457.33,1648.8,537.0,0.0,7940.36,,,,organic,SanDiego
2023-02-19,2.006742538,58862.25,4279.3,1542.1,0.0,37209.6,,,,organic,SanFrancisco
2023-02-19,2.241338632,76173.67,729.77,12227.54,22.45,7095.9,,,,organic,Seattle
2023-02-19,1.411405486,23021.69,858.75,1700.75,0.0,17088.7,,,,organic,SouthCarolina
2023-02-19,1.561430372,4259.43,95.15,626.95,0.0,1726.2,,,,organic,Spokane
2023-02-19,1.876044418,7588.97,2323.5,494.35,0.0,3192.92,,,,organic,StLouis
2023-02-19,1.519519468,4002.36,48.26,75.34,0.0,3809.84,,,,organic,Syracuse
2023-02-19,1.242917782,21715.15,366.75,1.04,0.0,16981.91,,,,organic,Tampa
2023-02-19,1.602845649,4078.06,15.96,323.52,0.0,1950.84,,,,organic,Toledo
2023-02-19,0.921065637,27297.88,974.81,130.41,0.0,22256.56,,,,organic,WestTexNewMexico
2023-02-19,1.471114177,2508.46,247.51,6.37,0.0,1160.25,,,,organic,Wichita
2023-02-19,1.626093236,302724.55,23522.29,6209.02,10.13,174184.0,,,,organic,California
2023-02-19,1.493921904,146942.68,4231.54,13824.74,0.0,79196.45,,,,organic,GreatLakes
2023-02-19,1.507134437,227099.22,1890.94,16367.02,104.43,162720.26,,,,organic,Midsouth
2023-02-19,1.625388506,241394.95,7299.15,11288.59,4.51,205204.11,,,,organic,Northeast
2023-02-19,1.349680775,52731.71,7857.74,1772.72,0.0,38067.41,,,,organic,Plains
2023-02-19,1.084188271,147196.01,12113.99,2716.7,0.0,99093.74,,,,organic,SouthCentral
2023-02-19,1.176778691,249392.25,2570.94,7739.89,4.11,179332.74,,,,organic,Southeast
2023-02-19,1.524304696,328066.79,15854.39,25944.73,23.83,108522.77,,,,organic,West
2023-02-19,1.45718141,1695548.18,75340.99,85863.42,147.01,1046321.48,,,,organic,TotalUS
2023-02-26,1.027978874,114420.2,23637.82,60379.17,55.01,23285.67,,,,conventional,Albany
2023-02-26,0.948194955,790376.55,318681.99,21211.79,54.26,222048.33,,,,conventional,Atlanta
2023-02-26,1.098050962,1054152.35,263365.81,305990.36,1808.93,386503.76,,,,conventional,BaltimoreWashington
2023-02-26,0.887553642,371564.68,175662.74,3770.23,30.24,111218.24,,,,conventional,BirminghamMontgomery
2023-02-26,0.897593643,118413.37,25527.04,9201.5,98.93,20515.25,,,,conventional,Boise
2023-02-26,1.284312601,593685.67,40682.03,348880.24,41.76,138317.46,,,,conventional,Boston
2023-02-26,1.066017236,182559.55,21722.94,51807.39,1880.33,101698.94,,,,conventional,BuffaloRochester
2023-02-26,1.131153136,367589.37,125332.06,49013.56,591.05,142930.52,,,,conventional,Charlotte
2023-02-26,1.107803015,877376.21,130273.32,111506.85,46787.1,286672.91,,,,conventional,Chicago
2023-02-26,1.007463822,282341.77,40829.82,37392.05,11011.28,81536.96,,,,conventional,CincinnatiDayton
2023-02-26,0.948812497,250617.2,45913.92,23069.85,10050.71,71348.23,,,,conventional,Columbus
2023-02-26,0.741103442,1471405.83,329004.55,127049.06,7629.63,542908.66,,,,conventional,DallasFtWorth
2023-02-26,1.02284656,844974.65,147420.51,75469.6,2079.17,310026.76,,,,conventional,Denver
